"","river","STA","ti_tot_min","removal_g"
"1","2-1",122000,585,38.025
"2","2-1",122050,540,70.2
"3","2-1",122100,495,64.35
"4","2-1",122150,450,58.5
"5","2-1",122200,405,52.65
"6","2-1",122250,345,44.85
"7","2-1",122300,255,33.15
"8","2-1",122350,255,33.15
"9","2-1",122400,255,33.15
"10","2-1",122450,255,33.15
"11","2-1",122500,255,33.15
"12","2-1",122550,255,33.15
"13","2-1",122600,255,33.15
"14","2-1",122650,240,31.2
"15","2-1",122700,240,31.2
"16","2-1",122750,240,31.2
"17","2-1",122800,240,31.2
"18","2-1",122850,240,31.2
"19","2-1",122900,240,31.2
"20","2-1",122950,255,33.15
"21","2-1",123000,255,33.15
"22","2-1",123050,255,33.15
"23","2-1",123100,255,33.15
"24","2-1",123150,255,33.15
"25","2-1",123200,255,33.15
"26","2-1",123250,255,33.15
"27","2-1",123300,255,33.15
"28","2-1",123350,255,33.15
"29","2-1",123400,255,33.15
"30","2-1",123450,255,33.15
"31","2-1",123500,255,33.15
"32","2-1",123550,255,33.15
"33","2-1",123600,255,33.15
"34","2-1",123650,255,33.15
"35","2-1",123700,255,33.15
"36","2-1",123750,255,33.15
"37","2-1",123800,255,33.15
"38","2-1",123850,255,33.15
"39","2-1",123900,255,33.15
"40","2-1",123950,255,33.15
"41","2-1",124000,240,31.2
"42","2-1",124050,240,31.2
"43","2-1",124100,240,31.2
"44","2-1",124150,240,31.2
"45","2-1",124200,240,31.2
"46","2-1",124250,240,31.2
"47","2-1",124300,240,31.2
"48","2-1",124350,240,31.2
"49","2-1",124400,240,31.2
"50","2-1",124450,240,31.2
"51","2-1",124500,240,31.2
"52","2-1",124550,240,31.2
"53","2-1",124600,240,31.2
"54","2-1",124650,240,31.2
"55","2-1",124700,240,31.2
"56","2-1",124750,240,31.2
"57","2-1",124800,240,31.2
"58","2-1",124850,240,31.2
"59","2-1",124900,240,31.2
"60","2-1",124950,240,31.2
"61","2-1",125000,240,31.2
"62","2-1",125050,240,31.2
"63","2-1",125100,240,31.2
"64","2-1",125150,240,31.2
"65","2-1",125200,240,31.2
"66","2-1",125250,240,31.2
"67","2-1",125300,225,29.25
"68","2-1",125350,225,29.25
"69","2-1",125400,225,29.25
"70","2-1",125450,225,29.25
"71","2-1",125500,225,29.25
"72","2-1",125550,225,29.25
"73","2-1",125600,225,29.25
"74","2-1",125650,225,29.25
"75","2-1",125700,225,29.25
"76","2-1",125750,225,29.25
"77","2-1",125800,240,31.2
"78","2-1",125850,225,29.25
"79","2-1",125900,240,31.2
"80","2-1",125950,240,31.2
"81","2-1",126000,240,31.2
"82","2-1",126050,240,31.2
"83","2-1",126100,240,31.2
"84","2-1",126150,240,31.2
"85","2-1",126200,240,31.2
"86","2-1",126250,240,31.2
"87","2-1",126300,240,31.2
"88","2-1",126350,240,31.2
"89","2-1",126400,240,31.2
"90","2-1",126450,240,31.2
"91","2-1",126500,240,31.2
"92","2-1",126550,225,29.25
"93","2-1",126600,225,29.25
"94","2-1",126650,225,29.25
"95","2-1",126700,225,29.25
"96","2-1",126750,225,29.25
"97","2-1",126800,225,29.25
"98","2-1",126850,225,29.25
"99","2-1",126900,225,29.25
"100","2-1",126950,225,29.25
"101","2-1",127000,225,29.25
"102","2-1",127050,225,29.25
"103","2-1",127100,225,29.25
"104","2-1",127150,225,29.25
"105","2-1",127200,225,29.25
"106","2-1",127250,225,29.25
"107","2-1",127300,225,29.25
"108","2-1",127350,225,29.25
"109","2-1",127400,225,29.25
"110","2-1",127450,225,29.25
"111","2-1",127500,450,29.25
"112","2-1",127550,195,25.35
"113","2-1",127600,180,23.4
"114","2-1",127650,180,23.4
"115","2-1",127700,180,23.4
"116","2-1",127750,180,23.4
"117","2-1",127800,180,23.4
"118","2-1",127850,180,23.4
"119","2-1",127900,180,23.4
"120","2-1",127950,180,23.4
"121","2-1",128000,180,23.4
"122","2-1",128050,180,23.4
"123","2-1",128100,180,23.4
"124","2-1",128150,180,23.4
"125","2-1",128200,180,23.4
"126","2-1",128250,180,23.4
"127","2-1",128300,180,23.4
"128","2-1",128350,180,23.4
"129","2-1",128400,180,23.4
"130","2-1",128450,195,25.35
"131","2-1",128500,195,25.35
"132","2-1",128550,195,25.35
"133","2-1",128600,195,25.35
"134","2-1",128650,195,25.35
"135","2-1",128700,195,25.35
"136","2-1",128750,195,25.35
"137","2-1",128800,195,25.35
"138","2-1",128850,180,23.4
"139","2-1",128900,180,23.4
"140","2-1",128950,180,23.4
"141","2-1",129000,180,23.4
"142","2-1",129050,180,23.4
"143","2-1",129100,180,23.4
"144","2-1",129150,180,23.4
"145","2-1",129200,180,23.4
"146","2-1",129250,180,23.4
"147","2-1",129300,180,23.4
"148","2-1",129350,180,23.4
"149","2-1",129400,180,23.4
"150","2-1",129450,180,23.4
"151","2-1",129500,180,23.4
"152","2-1",129550,180,23.4
"153","2-1",129600,180,23.4
"154","2-1",129650,180,23.4
"155","2-1",129700,180,23.4
"156","2-1",129750,180,23.4
"157","2-1",129800,180,23.4
"158","2-1",129850,180,23.4
"159","2-1",129900,180,23.4
"160","2-1",129950,180,23.4
"161","2-1",130000,165,21.45
"162","2-1",130050,165,21.45
"163","2-1",130100,165,21.45
"164","2-1",130150,165,21.45
"165","2-1",130200,165,21.45
"166","2-1",130250,165,21.45
"167","2-1",130300,165,21.45
"168","2-1",130350,165,21.45
"169","2-1",130400,165,21.45
"170","2-1",130450,165,21.45
"171","2-1",130500,165,21.45
"172","2-1",130550,165,21.45
"173","2-1",130600,165,21.45
"174","2-1",130650,165,21.45
"175","2-1",130700,165,21.45
"176","2-1",130750,165,21.45
"177","2-1",130800,165,21.45
"178","2-1",130850,165,21.45
"179","2-1",130900,165,21.45
"180","2-1",130950,165,21.45
"181","2-1",131000,165,21.45
"182","2-1",131050,165,21.45
"183","2-1",131100,165,21.45
"184","2-1",131150,165,21.45
"185","2-1",131200,165,21.45
"186","2-1",131250,150,19.5
"187","2-1",131300,150,19.5
"188","2-1",131350,150,19.5
"189","2-1",131400,165,21.45
"190","2-1",131450,165,21.45
"191","2-1",131500,165,21.45
"192","2-1",131550,165,21.45
"193","2-1",131600,165,21.45
"194","2-1",131650,165,21.45
"195","2-1",131700,165,21.45
"196","2-1",131750,165,21.45
"197","2-1",131800,165,21.45
"198","2-1",131850,165,21.45
"199","2-1",131900,165,21.45
"200","2-1",131950,165,21.45
"201","2-1",132000,165,21.45
"202","2-1",132050,165,21.45
"203","2-1",132100,165,21.45
"204","2-1",132150,165,21.45
"205","2-1",132200,165,21.45
"206","2-1",132250,165,21.45
"207","2-1",132300,165,21.45
"208","2-1",132350,150,19.5
"209","2-1",132400,150,19.5
"210","2-1",132450,150,19.5
"211","2-1",132500,150,19.5
"212","2-1",132550,150,19.5
"213","2-1",132600,150,19.5
"214","2-1",132650,150,19.5
"215","2-1",132700,150,19.5
"216","2-1",132750,150,19.5
"217","2-1",132800,150,19.5
"218","2-1",132850,150,19.5
"219","2-1",132900,150,19.5
"220","2-1",132950,150,19.5
"221","2-1",133000,300,19.5
"222","2-1",133050,135,17.55
"223","2-1",133100,120,15.6
"224","2-1",133150,120,15.6
"225","2-1",133200,120,15.6
"226","2-1",133250,120,15.6
"227","2-1",133300,120,15.6
"228","2-1",133350,105,13.65
"229","2-1",133400,120,15.6
"230","2-1",133450,120,15.6
"231","2-1",133500,120,15.6
"232","2-1",133550,120,15.6
"233","2-1",133600,120,15.6
"234","2-1",133650,120,15.6
"235","2-1",133700,120,15.6
"236","2-1",133750,120,15.6
"237","2-1",133800,120,15.6
"238","2-1",133850,120,15.6
"239","2-1",133900,120,15.6
"240","2-1",133950,120,15.6
"241","2-1",134000,120,15.6
"242","2-1",134050,120,15.6
"243","2-1",134100,120,15.6
"244","2-1",134150,120,15.6
"245","2-1",134200,120,15.6
"246","2-1",134250,120,15.6
"247","2-1",134300,120,15.6
"248","2-1",134350,120,15.6
"249","2-1",134400,120,15.6
"250","2-1",134450,120,15.6
"251","2-1",134500,120,15.6
"252","2-1",134550,105,13.65
"253","2-1",134600,105,13.65
"254","2-1",134650,105,13.65
"255","2-1",134700,105,13.65
"256","2-1",134750,105,13.65
"257","2-1",134800,105,13.65
"258","2-1",134850,105,13.65
"259","2-1",134900,105,13.65
"260","2-1",134950,105,13.65
"261","2-1",135000,105,13.65
"262","2-1",135050,105,13.65
"263","2-1",135100,105,13.65
"264","2-1",135150,105,13.65
"265","2-1",135200,105,13.65
"266","2-1",135250,105,13.65
"267","2-1",135300,105,13.65
"268","2-1",135350,105,13.65
"269","2-1",135400,105,13.65
"270","2-1",135450,105,13.65
"271","2-1",135500,105,13.65
"272","2-1",135550,105,13.65
"273","2-1",135600,90,11.7
"274","2-1",135650,105,13.65
"275","2-1",135700,105,13.65
"276","2-1",135750,105,13.65
"277","2-1",135800,105,13.65
"278","2-1",135850,105,13.65
"279","2-1",135900,105,13.65
"280","2-1",135950,105,13.65
"281","2-1",136000,105,13.65
"282","2-1",136050,105,13.65
"283","2-1",136100,105,13.65
"284","2-1",136150,105,13.65
"285","2-1",136200,105,13.65
"286","2-1",136250,105,13.65
"287","2-1",136300,105,13.65
"288","2-1",136350,105,13.65
"289","2-1",136400,105,13.65
"290","2-1",136450,105,13.65
"291","2-1",136500,105,13.65
"292","2-1",136550,105,13.65
"293","2-1",136600,105,13.65
"294","2-1",136650,90,11.7
"295","2-1",136700,90,11.7
"296","2-1",136750,90,11.7
"297","2-1",136800,90,11.7
"298","2-1",136850,90,11.7
"299","2-1",136900,90,11.7
"300","2-1",136950,90,11.7
"301","2-1",137000,90,11.7
"302","2-1",137050,90,11.7
"303","2-1",137100,90,11.7
"304","2-1",137150,90,11.7
"305","2-1",137200,90,11.7
"306","2-1",137250,90,11.7
"307","2-1",137300,90,11.7
"308","2-1",137350,90,11.7
"309","2-1",137400,90,11.7
"310","2-1",137450,90,11.7
"311","2-1",137500,90,11.7
"312","2-1",137550,75,9.75
"313","2-1",137600,75,9.75
"314","2-1",137650,75,9.75
"315","2-1",137700,75,9.75
"316","2-1",137750,75,9.75
"317","2-1",137800,75,9.75
"318","2-1",137850,90,11.7
"319","2-1",137900,90,11.7
"320","2-1",137950,90,11.7
"321","2-1",138000,90,11.7
"322","2-1",138050,90,11.7
"323","2-1",138100,90,11.7
"324","2-1",138150,90,11.7
"325","2-1",138200,90,11.7
"326","2-1",138250,90,11.7
"327","2-1",138300,90,11.7
"328","2-1",138350,90,11.7
"329","2-1",138400,90,11.7
"330","2-1",138450,75,9.75
"331","2-1",138500,75,4.875
"332","2-1",NA,0,0
"333","2-2",143000,285,18.525
"334","2-2",143050,255,33.15
"335","2-2",143100,255,33.15
"336","2-2",143150,255,33.15
"337","2-2",143200,255,33.15
"338","2-2",143250,255,33.15
"339","2-2",143300,255,33.15
"340","2-2",143350,255,33.15
"341","2-2",143400,255,33.15
"342","2-2",143450,255,33.15
"343","2-2",143500,255,33.15
"344","2-2",143550,255,33.15
"345","2-2",143600,255,33.15
"346","2-2",143650,240,31.2
"347","2-2",143700,255,33.15
"348","2-2",143750,240,31.2
"349","2-2",143800,240,31.2
"350","2-2",143850,240,31.2
"351","2-2",143900,240,31.2
"352","2-2",143950,255,33.15
"353","2-2",144000,255,33.15
"354","2-2",144050,255,33.15
"355","2-2",144100,255,33.15
"356","2-2",144150,255,33.15
"357","2-2",144200,255,33.15
"358","2-2",144250,255,33.15
"359","2-2",144300,255,33.15
"360","2-2",144350,255,33.15
"361","2-2",144400,255,33.15
"362","2-2",144450,255,33.15
"363","2-2",144500,255,33.15
"364","2-2",144550,255,33.15
"365","2-2",144600,255,33.15
"366","2-2",144650,255,33.15
"367","2-2",144700,255,33.15
"368","2-2",144750,255,33.15
"369","2-2",144800,255,33.15
"370","2-2",144850,255,33.15
"371","2-2",144900,255,33.15
"372","2-2",144950,255,33.15
"373","2-2",145000,255,33.15
"374","2-2",145050,240,31.2
"375","2-2",145100,240,31.2
"376","2-2",145150,240,31.2
"377","2-2",145200,240,31.2
"378","2-2",145250,240,31.2
"379","2-2",145300,240,31.2
"380","2-2",145350,240,31.2
"381","2-2",145400,240,31.2
"382","2-2",145450,240,31.2
"383","2-2",145500,240,31.2
"384","2-2",145550,240,31.2
"385","2-2",145600,240,31.2
"386","2-2",145650,240,31.2
"387","2-2",145700,240,31.2
"388","2-2",145750,240,31.2
"389","2-2",145800,240,31.2
"390","2-2",145850,240,31.2
"391","2-2",145900,240,31.2
"392","2-2",145950,240,31.2
"393","2-2",146000,240,31.2
"394","2-2",146050,240,31.2
"395","2-2",146100,240,31.2
"396","2-2",146150,240,31.2
"397","2-2",146200,240,31.2
"398","2-2",146250,240,31.2
"399","2-2",146300,225,29.25
"400","2-2",146350,225,29.25
"401","2-2",146400,225,29.25
"402","2-2",146450,225,29.25
"403","2-2",146500,225,29.25
"404","2-2",146550,225,29.25
"405","2-2",146600,225,29.25
"406","2-2",146650,225,29.25
"407","2-2",146700,225,29.25
"408","2-2",146750,225,29.25
"409","2-2",146800,240,31.2
"410","2-2",146850,225,29.25
"411","2-2",146900,240,31.2
"412","2-2",146950,240,31.2
"413","2-2",147000,240,31.2
"414","2-2",147050,240,31.2
"415","2-2",147100,240,31.2
"416","2-2",147150,240,31.2
"417","2-2",147200,240,31.2
"418","2-2",147250,240,31.2
"419","2-2",147300,240,31.2
"420","2-2",147350,240,31.2
"421","2-2",147400,240,31.2
"422","2-2",147450,240,31.2
"423","2-2",147500,240,31.2
"424","2-2",147550,225,29.25
"425","2-2",147600,225,29.25
"426","2-2",147650,225,29.25
"427","2-2",147700,225,29.25
"428","2-2",147750,225,29.25
"429","2-2",147800,225,29.25
"430","2-2",147850,225,29.25
"431","2-2",147900,225,29.25
"432","2-2",147950,225,29.25
"433","2-2",148000,225,29.25
"434","2-2",148050,225,29.25
"435","2-2",148100,225,29.25
"436","2-2",148150,225,29.25
"437","2-2",148200,225,29.25
"438","2-2",148250,225,29.25
"439","2-2",148300,225,29.25
"440","2-2",148350,225,29.25
"441","2-2",148400,225,29.25
"442","2-2",148450,225,29.25
"443","2-2",148500,450,29.25
"444","2-2",148550,195,25.35
"445","2-2",148600,180,23.4
"446","2-2",148650,180,23.4
"447","2-2",148700,180,23.4
"448","2-2",148750,180,23.4
"449","2-2",148800,180,23.4
"450","2-2",148850,180,23.4
"451","2-2",148900,180,23.4
"452","2-2",148950,180,23.4
"453","2-2",149000,180,23.4
"454","2-2",149050,180,23.4
"455","2-2",149100,180,23.4
"456","2-2",149150,180,23.4
"457","2-2",149200,180,23.4
"458","2-2",149250,180,23.4
"459","2-2",149300,180,23.4
"460","2-2",149350,180,23.4
"461","2-2",149400,180,23.4
"462","2-2",149450,195,25.35
"463","2-2",149500,195,25.35
"464","2-2",149550,195,25.35
"465","2-2",149600,195,25.35
"466","2-2",149650,195,25.35
"467","2-2",149700,195,25.35
"468","2-2",149750,195,25.35
"469","2-2",149800,195,25.35
"470","2-2",149850,180,23.4
"471","2-2",149900,180,23.4
"472","2-2",149950,180,23.4
"473","2-2",150000,180,23.4
"474","2-2",150050,180,23.4
"475","2-2",150100,180,23.4
"476","2-2",150150,180,23.4
"477","2-2",150200,180,23.4
"478","2-2",150250,180,23.4
"479","2-2",150300,180,23.4
"480","2-2",150350,180,23.4
"481","2-2",150400,180,23.4
"482","2-2",150450,180,23.4
"483","2-2",150500,180,23.4
"484","2-2",150550,180,23.4
"485","2-2",150600,180,23.4
"486","2-2",150650,180,23.4
"487","2-2",150700,180,23.4
"488","2-2",150750,180,23.4
"489","2-2",150800,180,23.4
"490","2-2",150850,180,23.4
"491","2-2",150900,180,23.4
"492","2-2",150950,180,23.4
"493","2-2",151000,165,21.45
"494","2-2",151050,165,21.45
"495","2-2",151100,165,21.45
"496","2-2",151150,165,21.45
"497","2-2",151200,165,21.45
"498","2-2",151250,165,21.45
"499","2-2",151300,165,21.45
"500","2-2",151350,165,21.45
"501","2-2",151400,165,21.45
"502","2-2",151450,165,21.45
"503","2-2",151500,165,21.45
"504","2-2",151550,165,21.45
"505","2-2",151600,165,21.45
"506","2-2",151650,165,21.45
"507","2-2",151700,165,21.45
"508","2-2",151750,165,21.45
"509","2-2",151800,165,21.45
"510","2-2",151850,165,21.45
"511","2-2",151900,165,21.45
"512","2-2",151950,165,21.45
"513","2-2",152000,165,21.45
"514","2-2",152050,165,21.45
"515","2-2",152100,165,21.45
"516","2-2",152150,165,21.45
"517","2-2",152200,165,21.45
"518","2-2",152250,150,19.5
"519","2-2",152300,150,19.5
"520","2-2",152350,150,19.5
"521","2-2",152400,165,21.45
"522","2-2",152450,165,21.45
"523","2-2",152500,165,21.45
"524","2-2",152550,165,21.45
"525","2-2",152600,165,21.45
"526","2-2",152650,165,21.45
"527","2-2",152700,165,21.45
"528","2-2",152750,165,21.45
"529","2-2",152800,165,21.45
"530","2-2",152850,165,21.45
"531","2-2",152900,165,21.45
"532","2-2",152950,165,21.45
"533","2-2",153000,165,21.45
"534","2-2",153050,165,21.45
"535","2-2",153100,165,21.45
"536","2-2",153150,165,21.45
"537","2-2",153200,165,21.45
"538","2-2",153250,165,21.45
"539","2-2",153300,165,21.45
"540","2-2",153350,150,19.5
"541","2-2",153400,150,19.5
"542","2-2",153450,150,19.5
"543","2-2",153500,150,19.5
"544","2-2",153550,150,19.5
"545","2-2",153600,150,19.5
"546","2-2",153650,150,19.5
"547","2-2",153700,150,19.5
"548","2-2",153750,150,19.5
"549","2-2",153800,150,19.5
"550","2-2",153850,150,19.5
"551","2-2",153900,150,19.5
"552","2-2",153950,150,19.5
"553","2-2",154000,300,19.5
"554","2-2",154050,135,17.55
"555","2-2",154100,120,15.6
"556","2-2",154150,120,15.6
"557","2-2",154200,120,15.6
"558","2-2",154250,120,15.6
"559","2-2",154300,120,15.6
"560","2-2",154350,105,13.65
"561","2-2",154400,120,15.6
"562","2-2",154450,120,15.6
"563","2-2",154500,120,15.6
"564","2-2",154550,120,15.6
"565","2-2",154600,120,15.6
"566","2-2",154650,120,15.6
"567","2-2",154700,120,15.6
"568","2-2",154750,120,15.6
"569","2-2",154800,120,15.6
"570","2-2",154850,120,15.6
"571","2-2",154900,120,15.6
"572","2-2",154950,120,15.6
"573","2-2",155000,120,15.6
"574","2-2",155050,120,15.6
"575","2-2",155100,120,15.6
"576","2-2",155150,120,15.6
"577","2-2",155200,120,15.6
"578","2-2",155250,120,15.6
"579","2-2",155300,120,15.6
"580","2-2",155350,120,15.6
"581","2-2",155400,120,15.6
"582","2-2",155450,120,15.6
"583","2-2",155500,120,15.6
"584","2-2",155550,105,13.65
"585","2-2",155600,105,13.65
"586","2-2",155650,105,13.65
"587","2-2",155700,105,13.65
"588","2-2",155750,105,13.65
"589","2-2",155800,105,13.65
"590","2-2",155850,105,13.65
"591","2-2",155900,105,13.65
"592","2-2",155950,105,13.65
"593","2-2",156000,105,13.65
"594","2-2",156050,105,13.65
"595","2-2",156100,105,13.65
"596","2-2",156150,105,13.65
"597","2-2",156200,105,13.65
"598","2-2",156250,105,13.65
"599","2-2",156300,105,13.65
"600","2-2",156350,105,13.65
"601","2-2",156400,105,13.65
"602","2-2",156450,105,13.65
"603","2-2",156500,105,13.65
"604","2-2",156550,105,13.65
"605","2-2",156600,90,11.7
"606","2-2",156650,105,13.65
"607","2-2",156700,105,13.65
"608","2-2",156750,105,13.65
"609","2-2",156800,105,13.65
"610","2-2",156850,105,13.65
"611","2-2",156900,105,13.65
"612","2-2",156950,105,13.65
"613","2-2",157000,105,13.65
"614","2-2",157050,105,13.65
"615","2-2",157100,105,13.65
"616","2-2",157150,105,13.65
"617","2-2",157200,105,13.65
"618","2-2",157250,105,13.65
"619","2-2",157300,105,13.65
"620","2-2",157350,105,13.65
"621","2-2",157400,105,13.65
"622","2-2",157450,105,13.65
"623","2-2",157500,105,13.65
"624","2-2",157550,105,13.65
"625","2-2",157600,105,13.65
"626","2-2",157650,90,11.7
"627","2-2",157700,90,11.7
"628","2-2",157750,90,11.7
"629","2-2",157800,90,11.7
"630","2-2",157850,90,11.7
"631","2-2",157900,90,11.7
"632","2-2",157950,90,11.7
"633","2-2",158000,90,11.7
"634","2-2",158050,90,11.7
"635","2-2",158100,90,11.7
"636","2-2",158150,90,11.7
"637","2-2",158200,90,11.7
"638","2-2",158250,90,11.7
"639","2-2",158300,90,11.7
"640","2-2",158350,90,11.7
"641","2-2",158400,90,11.7
"642","2-2",158450,90,11.7
"643","2-2",158500,90,11.7
"644","2-2",158550,75,9.75
"645","2-2",158600,75,9.75
"646","2-2",158650,75,9.75
"647","2-2",158700,75,9.75
"648","2-2",158750,75,9.75
"649","2-2",158800,75,9.75
"650","2-2",158850,90,11.7
"651","2-2",158900,90,11.7
"652","2-2",158950,90,11.7
"653","2-2",159000,90,11.7
"654","2-2",159050,90,11.7
"655","2-2",159100,90,11.7
"656","2-2",159150,90,11.7
"657","2-2",159200,90,11.7
"658","2-2",159250,90,11.7
"659","2-2",159300,90,11.7
"660","2-2",159350,90,11.7
"661","2-2",159400,90,11.7
"662","2-2",159450,75,9.75
"663","2-2",159500,75,4.875
"664","2-2",NA,0,0
"665","2-3",143000,285,18.525
"666","2-3",143050,255,33.15
"667","2-3",143100,255,33.15
"668","2-3",143150,255,33.15
"669","2-3",143200,255,33.15
"670","2-3",143250,255,33.15
"671","2-3",143300,255,33.15
"672","2-3",143350,255,33.15
"673","2-3",143400,255,33.15
"674","2-3",143450,255,33.15
"675","2-3",143500,255,33.15
"676","2-3",143550,255,33.15
"677","2-3",143600,255,33.15
